neighborhood,ring,vertex,lat,lon
Parkside,0,54,-75.0897137471757,39.93609906449
Parkside,0,55,-75.0896847469507,39.9359820645358
Parkside,0,56,-75.0896747471511,39.9359420643513
Parkside,0,57,-75.0896897466563,39.9358330650037
Parkside,0,58,-75.0897317467555,39.9357520647494
Parkside,0,59,-75.0898107474303,39.9356890643288
Parkside,0,60,-75.0898327465091,39.9356260647251
Parkside,0,61,-75.0898177460573,39.9355360644628
Parkside,0,62,-75.0897757467849,39.9354550645417
Parkside,0,63,-75.0897887469774,39.9353920647829
Parkside,0,64,-75.0897327469352,39.9352750643604
Parkside,0,65,-75.0896607468187,39.9352120636899
Parkside,0,66,-75.0895967464786,39.935194064186
Parkside,0,67,-75.0895457465385,39.9351490645587
Parkside,0,68,-75.0895607464539,39.9349960636388
Parkside,0,69,-75.089453747082,39.9348510643582
Parkside,0,70,-75.0891327455237,39.934726063917
Parkside,0,71,-75.088846745729,39.9346630645637
Parkside,0,72,-75.0887737464658,39.9346550640722
Parkside,0,73,-75.0884127460474,39.9346180643354
Parkside,0,74,-75.088269746464,39.9346270639153
Parkside,0,75,-75.0880767453802,39.9346900642239
Parkside,0,76,-75.0872717465215,39.9350750645577
Parkside,0,77,-75.0869337453287,39.9350910650059
Parkside,0,78,-75.0866037454982,39.9350890646929
Parkside,0,79,-75.0863867449229,39.9350290644055
Parkside,0,80,-75.0861907452674,39.9348440639213
Parkside,0,81,-75.0861157455168,39.9346920642465
Parkside,0,82,-75.0861087446079,39.9346490645218
Parkside,0,83,-75.0860757448644,39.9344490643165
Parkside,0,84,-75.0859857450658,39.9343080651041
Parkside,0,85,-75.0859367455014,39.9341940646298
Parkside,0,86,-75.0859367446175,39.934181063757
Parkside,0,87,-75.0859367446309,39.9341290647511
Parkside,0,88,-75.0861147451876,39.934121063845
Parkside,0,89,-75.0861747447328,39.9341020644401
Parkside,0,90,-75.08621874588,39.9340710646443
Parkside,0,91,-75.0862377457674,39.9340260644799
Parkside,0,92,-75.0862897455453,39.9339040640063
Parkside,0,93,-75.0862737455775,39.9338120642178
Parkside,0,94,-75.0862627455638,39.9337520639615
Parkside,0,95,-75.0862147456798,39.9335950639478
Parkside,0,96,-75.0862307457173,39.9334170635843
Parkside,0,97,-75.0863567455701,39.9334060646452
Parkside,0,98,-75.0863647456674,39.9333740642179
Parkside,0,99,-75.0863687447321,39.9333330642932
Parkside,0,100,-75.0863737460787,39.9332840636775
Parkside,0,101,-75.0863837449076,39.933185063574
Parkside,0,102,-75.0863967458258,39.9330550637857
Parkside,0,103,-75.0863927455916,39.9327420640087
Parkside,0,104,-75.0863327452853,39.9324890637453
Parkside,0,105,-75.0861957449663,39.9322750635991
Parkside,0,106,-75.086044745627,39.9321170637734
Parkside,0,107,-75.0860087461305,39.9320340640432
Parkside,0,108,-75.0860017456788,39.9320190638336
Parkside,0,109,-75.0859487460474,39.9318970635901
Parkside,0,110,-75.0860167453747,39.9316050638452
Parkside,0,111,-75.0861147452676,39.9313800641106
Parkside,0,112,-75.0862127446172,39.9311690640626
Parkside,0,113,-75.086366744967,39.9308990641787
Parkside,0,114,-75.0865207449556,39.9305840635823
Parkside,0,115,-75.0866467457352,39.9304020640485
Parkside,0,116,-75.0867727450514,39.9301540637637
Parkside,0,117,-75.0869697449815,39.9298440636478
Parkside,0,118,-75.0870727453105,39.9295190631275
Parkside,0,119,-75.0871417447585,39.9292000640951
Parkside,0,120,-75.0871667449278,39.9288920630586
Parkside,0,121,-75.0872217447548,39.9286610633295
Parkside,0,122,-75.0872607451193,39.9283140634296
Parkside,0,123,-75.0873217456205,39.9280330625867
Parkside,0,124,-75.0872987446662,39.9277530627711
Parkside,0,125,-75.0872387450531,39.9275050635134
Parkside,0,126,-75.0870927456247,39.9273030631692
Parkside,0,127,-75.0869127445241,39.9270900632049
Parkside,0,128,-75.0867117442946,39.9269430626806
Parkside,0,129,-75.0864887453988,39.9268280628269
Parkside,0,130,-75.0861737447137,39.9267430629755
Parkside,0,131,-75.0857937453039,39.9266900624481
Parkside,0,132,-75.0854367450221,39.9266710626652
Parkside,0,133,-75.0848867447005,39.9267120628481
Parkside,0,134,-75.0843737439288,39.9267820633656
Parkside,0,135,-75.0842157435639,39.9267620630061
Parkside,0,136,-75.084102744242,39.9267480623721
Parkside,0,137,-75.0839977450673,39.9267350625581
Parkside,0,138,-75.0839177441372,39.9267250631354
Parkside,0,139,-75.0838767445306,39.9267160634133
Parkside,0,140,-75.083882745113,39.9266210628933
Parkside,0,141,-75.0837787437789,39.92653406246
Parkside,0,142,-75.0835907446339,39.9263440630385
Parkside,0,143,-75.0834937437214,39.9262030626722
Parkside,0,144,-75.0834677441708,39.9259110624477
Parkside,0,145,-75.083426743877,39.925765063162
Parkside,0,146,-75.083343744025,39.9257100634753
Parkside,0,147,-75.0832247436011,39.9255370622096
Parkside,0,148,-75.0832017435406,39.9254810625502
Parkside,0,149,-75.0833127436732,39.9251100623566
Parkside,0,150,-75.0831987444241,39.9251070626727
Parkside,0,151,-75.0839697439222,39.9247260624189
Parkside,0,152,-75.0855377444123,39.9237730620993
Parkside,0,153,-75.0857067444281,39.9237020627653
Parkside,0,154,-75.0880657447584,39.9227040618292
Parkside,0,155,-75.0884157451171,39.9228280618742
Parkside,0,156,-75.0896897455952,39.9232810617403
Parkside,0,157,-75.0904167452654,39.923523062403
Parkside,0,158,-75.0908597463323,39.9236840628296
Parkside,0,159,-75.0910267462456,39.9237450619039
Parkside,0,160,-75.0912207457264,39.923835062052
Parkside,0,161,-75.0919047461492,39.9243190618814
Parkside,0,162,-75.0922917467233,39.9245930624245
Parkside,0,163,-75.0938997476518,39.9257500629252
Parkside,0,164,-75.0953017481876,39.9267570625693
Parkside,0,165,-75.0953487486859,39.9267910627503
Parkside,0,166,-75.0954017480458,39.9268290627976
Parkside,0,167,-75.097566748899,39.9283960629458
Parkside,0,168,-75.0980337484645,39.9287340632713
Parkside,0,169,-75.0982687491058,39.9289050626614
Parkside,0,170,-75.0991237496747,39.9295260628749
Parkside,0,171,-75.1000877493496,39.9302260633169
Cramer Hill,0,0,-75.103176751697,39.9598900687239
Cramer Hill,0,1,-75.1028177530626,39.9601520694529
Cramer Hill,0,2,-75.1024587522757,39.9604130692902
Cramer Hill,0,3,-75.1010580103618,39.9614345280924
Cramer Hill,0,4,-75.1003256477026,39.9619685694739
Cramer Hill,0,5,-75.0990270651559,39.962915465196
Cramer Hill,0,6,-75.0989247504056,39.9627700693828
Cramer Hill,0,7,-75.098461750818,39.9620410700474
Cramer Hill,0,8,-75.0986237517165,39.9619630699913
Cramer Hill,0,9,-75.0985437510723,39.9617020689776
Cramer Hill,0,10,-75.0985157510316,39.9615940701098
Cramer Hill,0,11,-75.0984377510317,39.9614680693194
Cramer Hill,0,12,-75.0982947509869,39.9613430686866
Cramer Hill,0,13,-75.098130751231,39.9611810697808
Cramer Hill,0,14,-75.0979167501555,39.960901069249
Cramer Hill,0,15,-75.0979157508981,39.9608020695286
Cramer Hill,0,16,-75.0979067502638,39.9607710694628
Cramer Hill,0,17,-75.0973247500041,39.9601820689145
Cramer Hill,0,18,-75.0973177502504,39.9601030687832
Cramer Hill,0,19,-75.0969047505646,39.9595700685058
Cramer Hill,0,20,-75.0966307497805,39.9592160696329
Cramer Hill,0,21,-75.0964527500253,39.9589880688999
Cramer Hill,0,22,-75.0959897500738,39.9583910686726
Cramer Hill,0,23,-75.0957577501968,39.9580920687105
Cramer Hill,0,24,-75.0955287489281,39.9577960684308
Cramer Hill,0,25,-75.0950807490243,39.9572190686466
Cramer Hill,0,26,-75.0948737500556,39.9569520685638
Cramer Hill,0,27,-75.094627749924,39.9566350689766
Cramer Hill,0,28,-75.0940207490294,39.9558470680098
Cramer Hill,0,29,-75.0937717486143,39.9555190680387
Cramer Hill,0,30,-75.0935797484026,39.9552660685977
Cramer Hill,0,31,-75.0931137487832,39.9546530679595
Cramer Hill,0,32,-75.0926607478919,39.9540570682446
Cramer Hill,0,33,-75.0924347482539,39.953760068074
Cramer Hill,0,34,-75.0922337484649,39.9534960678041
Cramer Hill,0,35,-75.091765747821,39.9528790671786
Cramer Hill,0,36,-75.0914347475396,39.9524440682597
Cramer Hill,0,37,-75.0913257484761,39.9523000676866
Cramer Hill,0,38,-75.0910197480501,39.9519090675501
Cramer Hill,0,39,-75.0909747474938,39.9518520676995
Cramer Hill,0,40,-75.0908347472604,39.9516740670814
Cramer Hill,0,41,-75.0908247477367,39.9516620674551
Cramer Hill,0,42,-75.0907767474881,39.9516010674504
Cramer Hill,0,43,-75.0907197477071,39.9515290678853
Cramer Hill,0,44,-75.0906397482941,39.9514270675562
Cramer Hill,0,45,-75.0905487474932,39.9513120674305
Cramer Hill,0,46,-75.0905347470509,39.9512950676054
Cramer Hill,0,47,-75.0909127473025,39.9510000678278
Cramer Hill,0,48,-75.0941667485381,39.9484620668466
Cramer Hill,0,49,-75.0945307490646,39.948199066109
Cramer Hill,0,50,-75.0951357492112,39.9478120668948
Cramer Hill,0,51,-75.09680074908,39.9470590667145
Cramer Hill,0,52,-75.0969897489243,39.9469730666325
Cramer Hill,0,53,-75.0972327498628,39.9468790662833
Cramer Hill,0,54,-75.0978077500604,39.9466590659221
Cramer Hill,0,55,-75.0985687501123,39.9464440661372
Cramer Hill,0,56,-75.0988707506428,39.9463640663996
Cramer Hill,0,57,-75.0991857501712,39.946281066883
Cramer Hill,0,58,-75.1004287508386,39.9460290664713
Cramer Hill,0,59,-75.1005367514287,39.9460080663734
Cramer Hill,0,60,-75.1015857507231,39.9457750662155
Cramer Hill,0,61,-75.1019747510304,39.9456850657021
Cramer Hill,0,62,-75.102189751557,39.9456180667232
Cramer Hill,0,63,-75.1024957505251,39.9455230660819
Cramer Hill,0,64,-75.1026217512051,39.945492065392
Cramer Hill,0,65,-75.1028617504746,39.945432066142
Cramer Hill,0,66,-75.1032337513716,39.9453210659875
Cramer Hill,0,67,-75.1033597513222,39.9452860662489
Cramer Hill,0,68,-75.1034847511994,39.9452520659628
Cramer Hill,0,69,-75.1036577524541,39.9452050660675
Cramer Hill,0,70,-75.1042647511124,39.9450830660634
Cramer Hill,0,71,-75.1042657517865,39.9451450657104
Cramer Hill,0,72,-75.1043027517648,39.9452050663908
Cramer Hill,0,73,-75.1044807518595,39.9453890667646
Cramer Hill,0,74,-75.1048227516709,39.9455470653834
Cramer Hill,0,75,-75.1053387518228,39.9455760664687
Cramer Hill,0,76,-75.106250753202,39.9454650658654
Cramer Hill,0,77,-75.106589752155,39.9455350657096
Cramer Hill,0,78,-75.1067487529857,39.9455960655967
Cramer Hill,0,79,-75.106765752325,39.9456080659534
Cramer Hill,0,80,-75.1069527532489,39.9457340664386
Cramer Hill,0,81,-75.1075317533255,39.9461080662719
Cramer Hill,0,82,-75.1079797533983,39.9465820660681
Cramer Hill,0,83,-75.1082327527725,39.9470200663389
Cramer Hill,0,84,-75.1087077540328,39.9477060665198
Cramer Hill,0,85,-75.1093157535645,39.9485010666872
Cramer Hill,0,86,-75.1093647535527,39.9488130660748
Cramer Hill,0,87,-75.1096197542994,39.948975067241
Cramer Hill,0,88,-75.110029754177,39.9497990660512
Cramer Hill,0,89,-75.1101157532028,39.9501590663779
Cramer Hill,0,90,-75.1101817540208,39.9504400671251
Cramer Hill,0,91,-75.1102477545093,39.9507130668258
Cramer Hill,0,92,-75.1102107547586,39.9511390671309
Cramer Hill,0,93,-75.110092754842,39.9513260664183
Cramer Hill,0,94,-75.1104217543596,39.9517950674103
Cramer Hill,0,95,-75.1105897537997,39.9523270670926
Cramer Hill,0,96,-75.110618755153,39.9528440669133
Cramer Hill,0,97,-75.1105257539493,39.9531960671879
Cramer Hill,0,98,-75.1105097534868,39.9532320671974
Cramer Hill,0,99,-75.1102139990842,39.953958935919
Cramer Hill,0,100,-75.1101945682506,39.9540066910668
Cramer Hill,0,101,-75.1101807060707,39.954040758561
Cramer Hill,0,102,-75.1101684164426,39.9540709609439
Cramer Hill,0,103,-75.1101545977725,39.9541049228229
Cramer Hill,0,104,-75.1101423012519,39.9541351423524
Cramer Hill,0,105,-75.1101305407582,39.9541640458269
Cramer Hill,0,106,-75.1101204730912,39.9541887890266
Cramer Hill,0,107,-75.1101176841543,39.9541956436827
Cramer Hill,0,108,-75.1101131691608,39.9542067398508
Cramer Hill,0,109,-75.1101109047897,39.9542123046341
Cramer Hill,0,110,-75.110108481226,39.9542182620631
Cramer Hill,0,111,-75.1101051276145,39.9542265031785
Cramer Hill,0,112,-75.1100553617761,39.9543488092364
Cramer Hill,0,113,-75.1097784795034,39.95502926931
Cramer Hill,0,114,-75.1096304058774,39.9553931685459
Cramer Hill,0,115,-75.1094788108665,39.9557657175718
Cramer Hill,0,116,-75.1093663520265,39.9560420857314
Cramer Hill,0,117,-75.1092715157842,39.9562751424854
Cramer Hill,0,118,-75.1091626473813,39.9565426835344
Cramer Hill,0,119,-75.1090713354627,39.9567670783957
Cramer Hill,0,120,-75.1089614013827,39.9570372323849
Cramer Hill,0,121,-75.1088448479945,39.9573236508777
Cramer Hill,0,122,-75.1085940223802,39.9579400225321
Cramer Hill,0,123,-75.1085472501011,39.9580549578829
Cramer Hill,0,124,-75.1085207539192,39.9581200686181
Cramer Hill,0,125,-75.1081207541341,39.9581200689728
Cramer Hill,0,126,-75.1055969382932,39.9588831074453
Cramer Hill,0,127,-75.1038207524653,39.9594200684892
Cramer Hill,0,128,-75.1035427515729,39.959622069544
Cramer Hill,0,129,-75.103420752506,39.9597110685659
Cramer Hill,0,130,-75.103176751697,39.9598900687239
Bergen Square,0,0,-75.1194337558618,39.9364980631172
Bergen Square,0,1,-75.1186677561642,39.936552064157
Bergen Square,0,2,-75.117578755858,39.9366240641568
Bergen Square,0,3,-75.1160407551755,39.9367200638894
Bergen Square,0,4,-75.1158457558429,39.9367320632893
Bergen Square,0,5,-75.1150807545972,39.9367830638903
Bergen Square,0,6,-75.1142847549648,39.9368360638394
Bergen Square,0,7,-75.1135457532121,39.9368750641068
Bergen Square,0,8,-75.1126567534028,39.9369210645893
Bergen Square,0,9,-75.1123297534384,39.9369510635836
Bergen Square,0,10,-75.1119667528541,39.9369850634914
Bergen Square,0,11,-75.1118737535464,39.9369940642468
Bergen Square,0,12,-75.111757753116,39.9370050633762
Bergen Square,0,13,-75.1117217529853,39.9368830646938
Bergen Square,0,14,-75.1114927542178,39.9361080634561
Bergen Square,0,15,-75.1113537537985,39.9355960640354
Bergen Square,0,16,-75.111291753021,39.9350980635242
Bergen Square,0,17,-75.1112777531058,39.9345890634867
Bergen Square,0,18,-75.1112957533056,39.9343660641709
Bergen Square,0,19,-75.1113127533226,39.9341600629366
Bergen Square,0,20,-75.1113737533423,39.9338600638365
Bergen Square,0,21,-75.1114157535122,39.9336550629342
Bergen Square,0,22,-75.1115687533517,39.9331840630397
Bergen Square,0,23,-75.1116337541636,39.9330520631701
Bergen Square,0,24,-75.1117257530013,39.9328680632594
Bergen Square,0,25,-75.1118297525333,39.9328600629178
Bergen Square,0,26,-75.1118107524336,39.9327070629445
Bergen Square,0,27,-75.1120607532675,39.9322740630658
Bergen Square,0,28,-75.1121607538048,39.9321290627935
Bergen Square,0,29,-75.1123997533324,39.9317830632254
Bergen Square,0,30,-75.1126627533226,39.9314960626469
Bergen Square,0,31,-75.1127787534517,39.9313850629145
Bergen Square,0,32,-75.1129167540175,39.93137906252
Bergen Square,0,33,-75.1129027528016,39.9312650632023
Bergen Square,0,34,-75.1131847533672,39.9309950627951
Bergen Square,0,35,-75.1132937532084,39.9308890624849
Bergen Square,0,36,-75.1140827537699,39.9301320624604
Bergen Square,0,37,-75.114928754385,39.9292270622818
Bergen Square,0,38,-75.1149977536757,39.9291340625989
Bergen Square,0,39,-75.1151017543611,39.9289940617896
Bergen Square,0,40,-75.1152437539617,39.9289810623055
Bergen Square,0,41,-75.1154037538207,39.9289660630046
Bergen Square,0,42,-75.1156297545568,39.9289450628961
Bergen Square,0,43,-75.1158057550997,39.9289280622677
Bergen Square,0,44,-75.1160627545884,39.9289150616267
Bergen Square,0,45,-75.1162877542554,39.928904062557
Bergen Square,0,46,-75.1163997546841,39.9288980620155
Bergen Square,0,47,-75.1166887544501,39.9288840621068
Bergen Square,0,48,-75.1177407550121,39.9288010620295
Bergen Square,0,49,-75.11955175572,39.9286810619921
Bergen Square,0,50,-75.1217367557925,39.9285540622661
Bergen Square,0,51,-75.1230457560451,39.9284640611782
Bergen Square,0,52,-75.1235397564969,39.9284270614399
Bergen Square,0,53,-75.1236177564994,39.9291010624676
Bergen Square,0,54,-75.1236987574713,39.929797062411
Bergen Square,0,55,-75.1237687562951,39.9305440629402
Bergen Square,0,56,-75.1238357570032,39.9312990624641
Bergen Square,0,57,-75.1239267570036,39.9320330623241
Bergen Square,0,58,-75.1240047576009,39.9327180621385
Bergen Square,0,59,-75.1241067571033,39.9334020625489
Bergen Square,0,60,-75.1242017568788,39.9340790623147
Bergen Square,0,61,-75.124244757598,39.9344110625128
Bergen Square,0,62,-75.124288757494,39.9347490632347
Bergen Square,0,63,-75.1243837573338,39.9354870633177
Bergen Square,0,64,-75.1244697572353,39.9361460626383
Bergen Square,0,65,-75.1234617571536,39.9362080628841
Bergen Square,0,66,-75.1226677570899,39.9362550640456
Bergen Square,0,67,-75.1218487573702,39.9363100633684
Bergen Square,0,68,-75.1209617560001,39.9363750641427
Bergen Square,0,69,-75.1194337558618,39.9364980631172
Whitman Park,0,0,-75.098622748023,39.9190360608563
Whitman Park,0,1,-75.0992707485213,39.9188490607902
Whitman Park,0,2,-75.1001467495946,39.9186030604234
Whitman Park,0,3,-75.1015737491441,39.9182020610458
Whitman Park,0,4,-75.1017367495257,39.9181640608252
Whitman Park,0,5,-75.1019837486791,39.9181570610412
Whitman Park,0,6,-75.1021977490418,39.9186540599868
Whitman Park,0,7,-75.1026857493515,39.9196020614006
Whitman Park,0,8,-75.1034487500184,39.9211540605567
Whitman Park,0,9,-75.103702749667,39.9216620612303
Whitman Park,0,10,-75.103966750194,39.9221520615884
Whitman Park,0,11,-75.1043807495904,39.9229490613594
Whitman Park,0,12,-75.1047047509786,39.9235950613998
Whitman Park,0,13,-75.1048407507187,39.9238810616346
Whitman Park,0,14,-75.1050327501767,39.9242850619362
Whitman Park,0,15,-75.1052527508437,39.9247240615425
Whitman Park,0,16,-75.105365751423,39.9249410622448
Whitman Park,0,17,-75.1055037511159,39.9252060618711
Whitman Park,0,18,-75.1057197509731,39.9256300620161
Whitman Park,0,19,-75.1058247511159,39.9258410620441
Whitman Park,0,20,-75.1060667505736,39.9263310622653
Whitman Park,0,21,-75.1061407510382,39.9264740616823
Whitman Park,0,22,-75.1063797515026,39.9269320619384
Whitman Park,0,23,-75.1067627515134,39.9276390622344
Whitman Park,0,24,-75.1068367523173,39.9277780629046
Whitman Park,0,25,-75.1070517506068,39.9282380625544
Whitman Park,0,26,-75.107399752387,39.9289200625775
Whitman Park,0,27,-75.1075337516976,39.9291940624293
Whitman Park,0,28,-75.1076867523148,39.9295580625575
Whitman Park,0,29,-75.1060877510369,39.9296980630725
Whitman Park,0,30,-75.1046707514557,39.929805063203
Whitman Park,0,31,-75.1033677499931,39.9298840630888
Whitman Park,0,32,-75.1033477502145,39.9298850633722
Whitman Park,0,33,-75.1028457501774,39.9299140627143
Whitman Park,0,34,-75.1019747496605,39.9299950630782
Whitman Park,0,35,-75.101335750789,39.9300550634403
Whitman Park,0,36,-75.1010177493169,39.9300760631768
Whitman Park,0,37,-75.1004667498904,39.9301130631399
Whitman Park,0,38,-75.1002777497235,39.9301380637883
Whitman Park,0,39,-75.1000877493496,39.9302260633169
Whitman Park,0,40,-75.0991237496747,39.9295260628749
Whitman Park,0,41,-75.0982687491058,39.9289050626614
Whitman Park,0,42,-75.0980337484645,39.9287340632713
Whitman Park,0,43,-75.097566748899,39.9283960629458
Whitman Park,0,44,-75.0954017480458,39.9268290627976
Whitman Park,0,45,-75.0953487486859,39.9267910627503
Whitman Park,0,46,-75.0953017481876,39.9267570625693
Whitman Park,0,47,-75.0938997476518,39.9257500629252
Whitman Park,0,48,-75.0922917467233,39.9245930624245
Whitman Park,0,49,-75.0919047461492,39.9243190618814
Whitman Park,0,50,-75.0912207457264,39.923835062052
Whitman Park,0,51,-75.0910267462456,39.9237450619039
Whitman Park,0,52,-75.0908597463323,39.9236840628296
Whitman Park,0,53,-75.0904167452654,39.923523062403
Whitman Park,0,54,-75.0896897455952,39.9232810617403
Whitman Park,0,55,-75.0884157451171,39.9228280618742
Whitman Park,0,56,-75.0880657447584,39.9227040618292
Whitman Park,0,57,-75.0883617456766,39.9225790615694
Whitman Park,0,58,-75.0884877447789,39.9225260618619
Whitman Park,0,59,-75.0899077459542,39.9218410618197
Whitman Park,0,60,-75.089930744935,39.9218300623851
Whitman Park,0,61,-75.0902407465137,39.9216620616749
Whitman Park,0,62,-75.0907977459974,39.9213600618923
Whitman Park,0,63,-75.0911937466824,39.9211700609287
Whitman Park,0,64,-75.0912567459502,39.9211400620816
Whitman Park,0,65,-75.0913547452985,39.921092061379
Whitman Park,0,66,-75.0914027465017,39.921068062036
Whitman Park,0,67,-75.0918327459205,39.9209490616891
Whitman Park,0,68,-75.0929967466339,39.9206260615685
Whitman Park,0,69,-75.093477747003,39.9204910615169
Whitman Park,0,70,-75.0938757473498,39.9203790609975
Whitman Park,0,71,-75.0947807478212,39.9201230609806
Whitman Park,0,72,-75.0957047467207,39.9198590615434
Whitman Park,0,73,-75.0965387486731,39.9196240614101
Whitman Park,0,74,-75.0974557478531,39.9193710610379
Whitman Park,0,75,-75.097677748131,39.9193090611172
Whitman Park,0,76,-75.0983877482337,39.9191040608729
Whitman Park,0,77,-75.098622748023,39.9190360608563
Morgan Village,0,0,-75.0996587490102,39.913024059465
Morgan Village,0,1,-75.0996477478282,39.9129990593682
Morgan Village,0,2,-75.1000047483324,39.9128000596963
Morgan Village,0,3,-75.1003967487799,39.912603060141
Morgan Village,0,4,-75.1004377482988,39.9125740591996
Morgan Village,0,5,-75.1006787482925,39.9124070596725
Morgan Village,0,6,-75.1006907486849,39.912383059207
Morgan Village,0,7,-75.1007177485676,39.9123800595681
Morgan Village,0,8,-75.1007637487973,39.9123480593448
Morgan Village,0,9,-75.1008477493241,39.9122320596873
Morgan Village,0,10,-75.1009097477057,39.9121890598432
Morgan Village,0,11,-75.100896749057,39.9121630596109
Morgan Village,0,12,-75.1009197483964,39.9121320594128
Morgan Village,0,13,-75.1009727479656,39.91187405956
Morgan Village,0,14,-75.1011187495082,39.9116190588602
Morgan Village,0,15,-75.101393748634,39.9113750595887
Morgan Village,0,16,-75.1016267490267,39.9111250599312
Morgan Village,0,17,-75.1016447486822,39.9108670593735
Morgan Village,0,18,-75.1015917487396,39.9105700596071
Morgan Village,0,19,-75.1014537492465,39.9103020596814
Morgan Village,0,20,-75.1014357479944,39.9099550588137
Morgan Village,0,21,-75.1014677490943,39.9096690589313
Morgan Village,0,22,-75.1016787482099,39.9095070587261
Morgan Village,0,23,-75.1019497493099,39.9094730589888
Morgan Village,0,24,-75.1022707490647,39.9095200587845
Morgan Village,0,25,-75.1025567494975,39.9096050587956
Morgan Village,0,26,-75.1029137492967,39.9096190593807
Morgan Village,0,27,-75.1030697500181,39.9096360589222
Morgan Village,0,28,-75.1030577490058,39.9097170596115
Morgan Village,0,29,-75.1074067506929,39.9101470593023
Morgan Village,0,30,-75.1077647510055,39.9099600586373
Morgan Village,0,31,-75.1081617515159,39.9097520584226
Morgan Village,0,32,-75.1083277510815,39.9097770589452
Morgan Village,0,33,-75.1086677510698,39.909244059122
Morgan Village,0,34,-75.1088367515013,39.9089820581895
Morgan Village,0,35,-75.1098907510742,39.9076090580221
Morgan Village,0,36,-75.1128297518789,39.9069610584567
Morgan Village,0,37,-75.11381075251,39.9067940582383
Morgan Village,0,38,-75.1139507524857,39.9067940583935
Morgan Village,0,39,-75.1141447532102,39.9067370579526
Morgan Village,0,40,-75.1141567519747,39.9067830578925
Morgan Village,0,41,-75.1138327523979,39.9068580574116
Morgan Village,0,42,-75.1138417522343,39.9068850582552
Morgan Village,0,43,-75.1144877528891,39.9087460579693
Morgan Village,0,44,-75.1146577529726,39.9091740585922
Morgan Village,0,45,-75.115091753245,39.9101070588181
Morgan Village,0,46,-75.1153077533538,39.9105930590836
Morgan Village,0,47,-75.1155647538408,39.9112740585564
Morgan Village,0,48,-75.1156807528766,39.9118150586406
Morgan Village,0,49,-75.1157387528481,39.9121500587847
Morgan Village,0,50,-75.1157807535594,39.9123980591629
Morgan Village,0,51,-75.1158147527399,39.9126290586895
Morgan Village,0,52,-75.1159747532811,39.9126310587276
Morgan Village,0,53,-75.1160757542215,39.9126320587791
Morgan Village,0,54,-75.1162427532535,39.9126330593016
Morgan Village,0,55,-75.1169597535212,39.912643059133
Morgan Village,0,56,-75.1172057538147,39.912647058824
Morgan Village,0,57,-75.1174357535577,39.9126500587315
Morgan Village,0,58,-75.1175857535852,39.9126520584545
Morgan Village,0,59,-75.117473753934,39.9140590590344
Morgan Village,0,60,-75.1174677536362,39.9141360588145
Morgan Village,0,61,-75.1173757538993,39.915336060252
Morgan Village,0,62,-75.1172927542319,39.9167250597816
Morgan Village,0,63,-75.1172567543546,39.91732006026
Morgan Village,0,64,-75.1172107542207,39.9181720595624
Morgan Village,0,65,-75.1172017546316,39.9182660599965
Morgan Village,0,66,-75.1171677540456,39.9186050605763
Morgan Village,0,67,-75.1171227539793,39.9182660598433
Morgan Village,0,68,-75.1170777540868,39.9180930596859
Morgan Village,0,69,-75.1170137546416,39.9179310601427
Morgan Village,0,70,-75.116921754114,39.917775060575
Morgan Village,0,71,-75.1168147536189,39.9176300600737
Morgan Village,0,72,-75.1166737542135,39.9174750604227
Morgan Village,0,73,-75.1165767544566,39.917403060692
Morgan Village,0,74,-75.1164267536459,39.9172930596153
Morgan Village,0,75,-75.1163227538046,39.9172500593318
Morgan Village,0,76,-75.1161667535176,39.9171860604309
Morgan Village,0,77,-75.1158637542925,39.9170800600577
Morgan Village,0,78,-75.1156047537962,39.9170160597768
Morgan Village,0,79,-75.115456754285,39.916990059987
Morgan Village,0,80,-75.1153447531779,39.9169790595165
Morgan Village,0,81,-75.1148497537657,39.9169720602805
Morgan Village,0,82,-75.1145417531437,39.9169670601885
Morgan Village,0,83,-75.1145067534404,39.916970060407
Morgan Village,0,84,-75.1144767537745,39.9169660598911
Morgan Village,0,85,-75.1140647529992,39.9169590596907
Morgan Village,0,86,-75.1135987527104,39.9169520600635
Morgan Village,0,87,-75.1127207526972,39.9169390596782
Morgan Village,0,88,-75.1122887521433,39.916932060668
Morgan Village,0,89,-75.1105037514673,39.9169050602052
Morgan Village,0,90,-75.1095687507864,39.9168910606325
Morgan Village,0,91,-75.1087127513537,39.9168780592493
Morgan Village,0,92,-75.108687752343,39.9168770609852
Morgan Village,0,93,-75.1077257507516,39.9168620596878
Morgan Village,0,94,-75.1054877503957,39.9168280599349
Morgan Village,0,95,-75.1046597499104,39.9167860604662
Morgan Village,0,96,-75.1038467499257,39.9166910600077
Morgan Village,0,97,-75.1034547497379,39.916615060142
Morgan Village,0,98,-75.1028697491759,39.9164790598752
Morgan Village,0,99,-75.1010047497038,39.9158710602283
Morgan Village,0,100,-75.1009497482528,39.9157520600783
Morgan Village,0,101,-75.1000697486996,39.9139560592227
Morgan Village,0,102,-75.0999467489903,39.9137070598779
Morgan Village,0,103,-75.0998467489077,39.9134700596324
Morgan Village,0,104,-75.0998037485085,39.91336805904
Morgan Village,0,105,-75.0997627475522,39.9132710596653
Morgan Village,0,106,-75.0996907478574,39.9130990595402
Morgan Village,0,107,-75.0996757481704,39.9130620591844
Morgan Village,0,108,-75.0996587490102,39.913024059465
